country,date,eui
Croatia,2011-04-01,0.593533971
Croatia,2011-05-01,0.58937734
Croatia,2011-06-01,0.580402868
Croatia,2011-07-01,0.530560272
Croatia,2011-08-01,0.815255919
Croatia,2011-09-01,0.571466989
Croatia,2011-10-01,0.814829904
Croatia,2011-11-01,0.687285223
Croatia,2011-12-01,0.768693222
Croatia,2012-01-01,0.587544066
Croatia,2012-02-01,0.657712545
Croatia,2012-03-01,0.669108325
Croatia,2012-04-01,0.769964068
Croatia,2012-05-01,0.893255918
Croatia,2012-06-01,1.124260355
Croatia,2012-07-01,1.052385407
Croatia,2012-08-01,0.681616795
Croatia,2012-09-01,0.530355026
Croatia,2012-10-01,0.767587772
Croatia,2012-11-01,1.329293929
Croatia,2012-12-01,1.041666667
Croatia,2013-01-01,0.938086304
Croatia,2013-02-01,1.386649468
Croatia,2013-03-01,0.446656457
Croatia,2013-04-01,0.718864195
Croatia,2013-05-01,0.402252615
Croatia,2013-06-01,0.44548009
Croatia,2013-07-01,0.845528455
Croatia,2013-08-01,0.429614779
Croatia,2013-09-01,0.323236055
Croatia,2013-10-01,0.445131665
Croatia,2013-11-01,0.258945386
Croatia,2013-12-01,0.218489027
Croatia,2014-01-01,0.60130388
Croatia,2014-02-01,1.380522088
Croatia,2014-03-01,0.323101777
Croatia,2014-04-01,0.202603454
Croatia,2014-05-01,0.286444562
Croatia,2014-06-01,0.48294597
Croatia,2014-07-01,0.346981263
Croatia,2014-08-01,0.614947966
Croatia,2014-09-01,0.250556793
Croatia,2014-10-01,0.501373327
Croatia,2014-11-01,0.444444444
Croatia,2014-12-01,0.607762595
Croatia,2015-01-01,0.845308538
Croatia,2015-02-01,0.349494821
Croatia,2015-03-01,0.551065393
Croatia,2015-04-01,0.574080276
Croatia,2015-05-01,0.467901928
Croatia,2015-06-01,0.987166831
Croatia,2015-07-01,1.05834464
Croatia,2015-08-01,0.436699384
Croatia,2015-09-01,0.633864195
Croatia,2015-10-01,1.017952989
Croatia,2015-11-01,0.538932483
Croatia,2015-12-01,1.382465313
Croatia,2016-01-01,1.041609561
Croatia,2016-02-01,0.651486009
Croatia,2016-03-01,0.547682618
Croatia,2016-04-01,2.028448362
Croatia,2016-05-01,0.713218313
Croatia,2016-06-01,0.784486005
Croatia,2016-07-01,1.525719268
Croatia,2016-08-01,0.820966214
Croatia,2016-09-01,0.764352848
Croatia,2016-10-01,0.652408237
Croatia,2016-11-01,0.92436087
Croatia,2016-12-01,0.717266562
Croatia,2017-01-01,1.002652177
Croatia,2017-02-01,1.192748092
Croatia,2017-03-01,0.962788235
Croatia,2017-04-01,0.73177871
Croatia,2017-05-01,1.257944915
Croatia,2017-06-01,0.784067743
Croatia,2017-07-01,0.963043217
Croatia,2017-08-01,0.646705038
Croatia,2017-09-01,0.671742051
Croatia,2017-10-01,0.427376519
Croatia,2017-11-01,0.630914826
Croatia,2017-12-01,1.02910068
Croatia,2018-01-01,0.978228153
Croatia,2018-02-01,0.629578755
Croatia,2018-03-01,0.640083448
Croatia,2018-04-01,0.541433945
Croatia,2018-05-01,0.668586711
Croatia,2018-06-01,1.150627615
Croatia,2018-07-01,0.746345481
Croatia,2018-08-01,0.869435612
Croatia,2018-09-01,0.746987952
Croatia,2018-10-01,1.23655914
Croatia,2018-11-01,1.010928962
Croatia,2018-12-01,0.815926893
Croatia,2019-01-01,0.810689925
Croatia,2019-02-01,0.851335533
Croatia,2019-03-01,1.931595756
Croatia,2019-04-01,0.98944591
Croatia,2019-05-01,1.119606772
Croatia,2019-06-01,0.888398002
Croatia,2019-07-01,0.791844007
Croatia,2019-08-01,0.712133662
Croatia,2019-09-01,0.856800137
Croatia,2019-10-01,2.34417411
Croatia,2019-11-01,0.522223512
Croatia,2019-12-01,1.880647677
Croatia,2020-01-01,0.432850465
Croatia,2020-02-01,1.886886141
Croatia,2020-03-01,0.709136036
Croatia,2020-04-01,1.746631496
Croatia,2020-05-01,1.782458983
Croatia,2020-06-01,1.145655495
Croatia,2020-07-01,1.780712285
Croatia,2020-08-01,1.074456964
Croatia,2020-09-01,1.138674258
Croatia,2020-10-01,0.70550986
Croatia,2020-11-01,0.933871782
Croatia,2020-12-01,0.573394495
Croatia,2021-01-01,0.718597298
Croatia,2021-03-01,0.791823687
Croatia,2021-07-01,0.773494908
Croatia,2021-10-01,0.790667828
Croatia,2022-01-01,2.175256458
Croatia,2022-04-01,2.110544759
Croatia,2022-07-01,1.808797263
Croatia,2022-09-01,2.377987617
Croatia,2023-01-01,1.866832607
Croatia,2023-04-01,2.109181141
Croatia,2023-07-01,1.31595438
Croatia,2023-10-01,1.362904225
Denmark,1996-02-01,1.902518572
Denmark,1996-05-01,1.543507621
Denmark,1996-08-01,0.809716599
Denmark,1996-10-01,0.613873542
Denmark,1997-02-01,0.467629637
Denmark,1997-05-01,0.839583567
Denmark,1997-08-01,0.890273759
Denmark,1997-11-01,0.391192579
Denmark,1998-02-01,1.41386721
Denmark,1998-04-01,0.944234615
Denmark,1998-06-01,1.237890205
Denmark,1998-09-01,2.032085561
Denmark,1999-01-01,0.926879506
Denmark,1999-03-01,0.683060109
Denmark,1999-07-01,0.901775805
Denmark,1999-10-01,0.64136202
Denmark,2000-01-01,0.360620267
Denmark,2000-03-01,0.523884364
Denmark,2000-07-01,0.807217474
Denmark,2000-08-01,0.582072177
Denmark,2000-09-01,0.619030775
Denmark,2000-11-01,0.357079093
Denmark,2000-12-01,0.626118068
Denmark,2001-01-01,0.79996343
Denmark,2001-02-01,0.765696784
Denmark,2001-03-01,0.675904022
Denmark,2001-05-01,0.623108421
Denmark,2001-06-01,0.600343053
Denmark,2001-07-01,0.647058824
Denmark,2001-08-01,0.975696292
Denmark,2001-09-01,1.058387723
Denmark,2001-10-01,0.338715141
Denmark,2001-11-01,0.647189349
Denmark,2001-12-01,0.904159132
Denmark,2002-01-01,0.948501925
Denmark,2002-02-01,1.07797341
Denmark,2002-03-01,0.989742667
Denmark,2002-04-01,0.007401596
Denmark,2002-05-01,0.0
Denmark,2002-06-01,0.0
Denmark,2002-07-01,0.0
Denmark,2002-08-01,0.0
Denmark,2002-09-01,0.0
Denmark,2002-10-01,0.391389432
Denmark,2002-11-01,0.436205016
Denmark,2002-12-01,0.659775676
Denmark,2003-01-01,0.452284034
Denmark,2003-02-01,0.495638382
Denmark,2003-03-01,0.348918353
Denmark,2003-04-01,0.384670866
Denmark,2003-05-01,0.465766185
Denmark,2003-06-01,0.231374364
Denmark,2003-07-01,0.401087392
Denmark,2003-08-01,0.338600451
Denmark,2003-09-01,0.112892301
Denmark,2003-10-01,0.634070734
Denmark,2003-11-01,0.110717449
Denmark,2003-12-01,0.113096584
Denmark,2004-01-01,0.261608895
Denmark,2004-02-01,0.107388316
Denmark,2004-03-01,0.218435998
Denmark,2004-04-01,0.367107195
Denmark,2004-05-01,0.103906899
Denmark,2004-06-01,0.105685902
Denmark,2004-07-01,0.456402678
Denmark,2004-08-01,0.339443313
Denmark,2004-09-01,0.445235975
Denmark,2004-10-01,0.945296124
Denmark,2004-11-01,0.338753388
Denmark,2004-12-01,0.541242693
Denmark,2005-01-01,1.050346614
Denmark,2005-02-01,0.419199329
Denmark,2005-03-01,0.42185193
Denmark,2005-04-01,0.605815832
Denmark,2005-05-01,0.508646999
Denmark,2005-06-01,0.69902137
Denmark,2005-07-01,1.258477243
Denmark,2005-08-01,0.792751982
Denmark,2005-09-01,1.257861635
Denmark,2005-10-01,1.567184519
Denmark,2005-11-01,1.513928139
Denmark,2005-12-01,1.443140273
Denmark,2006-01-01,1.135820182
Denmark,2006-02-01,1.155306156
Denmark,2006-03-01,1.138353765
Denmark,2006-04-01,1.008147478
Denmark,2006-05-01,1.152686647
Denmark,2006-06-01,1.059322034
Denmark,2006-07-01,1.082451908
Denmark,2006-08-01,1.15328161
Denmark,2006-09-01,1.045369015
Denmark,2006-10-01,1.8854988
Denmark,2006-11-01,1.978518937
Denmark,2006-12-01,1.704773365
Denmark,2007-01-01,0.97441378
Denmark,2007-02-01,1.397689154
Denmark,2007-03-01,1.10864745
Denmark,2007-04-01,2.757291874
Denmark,2007-05-01,1.626794258
Denmark,2007-06-01,1.38427464
Denmark,2007-07-01,0.965051355
Denmark,2007-08-01,0.757862827
Denmark,2007-09-01,0.882872278
Denmark,2007-10-01,1.760684941
Denmark,2007-11-01,1.105254208
Denmark,2007-12-01,1.047263455
Denmark,2008-01-01,1.078360891
Denmark,2008-02-01,1.445608963
Denmark,2008-03-01,1.137457345
Denmark,2008-04-01,0.905879156
Denmark,2008-05-01,1.942645698
Denmark,2008-06-01,0.985221675
Denmark,2008-07-01,0.971266694
Denmark,2008-08-01,1.030734633
Denmark,2008-09-01,0.826856292
Denmark,2008-10-01,0.995114891
Denmark,2008-11-01,1.241900648
Denmark,2008-12-01,1.396908177
Denmark,2009-01-01,1.298099212
Denmark,2009-02-01,1.077779774
Denmark,2009-03-01,1.443337368
Denmark,2009-04-01,0.627925562
Denmark,2009-05-01,0.595557144
Denmark,2009-06-01,0.671862403
Denmark,2009-07-01,0.524781341
Denmark,2009-08-01,0.427637608
Denmark,2009-09-01,0.590172082
Denmark,2009-10-01,0.428501469
Denmark,2009-11-01,0.723589001
Denmark,2009-12-01,0.813253012
Denmark,2010-01-01,0.478583393
Denmark,2010-02-01,0.531715251
Denmark,2010-03-01,0.51543266
Denmark,2010-04-01,0.340886304
Denmark,2010-05-01,0.375070326
Denmark,2010-06-01,0.681862459
Denmark,2010-07-01,0.845418482
Denmark,2010-08-01,1.416521795
Denmark,2010-09-01,0.495409208
Denmark,2010-10-01,0.541919031
Denmark,2010-11-01,0.638012089
Denmark,2010-12-01,0.578927055
Denmark,2011-01-01,0.632391071
Denmark,2011-02-01,0.664672649
Denmark,2011-03-01,0.662866234
Denmark,2011-04-01,0.656340247
Denmark,2011-05-01,0.662998077
Denmark,2011-06-01,0.643086817
Denmark,2011-07-01,0.616402803
Denmark,2011-08-01,0.718250082
Denmark,2011-09-01,0.634517766
Denmark,2011-10-01,0.61112898
Denmark,2011-11-01,0.819940964
Denmark,2011-12-01,2.078191973
Denmark,2012-01-01,0.805256716
Denmark,2012-02-01,0.957917685
Denmark,2012-03-01,0.853566009
Denmark,2012-04-01,1.126818275
Denmark,2012-05-01,0.812215724
Denmark,2012-06-01,0.853009417
Denmark,2012-07-01,1.168400422
Denmark,2012-08-01,0.921353284
Denmark,2012-09-01,0.692369361
Denmark,2012-10-01,0.496372661
Denmark,2012-11-01,0.854027066
Denmark,2012-12-01,0.694348007
Denmark,2013-01-01,0.724542221
Denmark,2013-02-01,0.717102904
Denmark,2013-03-01,0.769921725
Denmark,2013-04-01,0.621890547
Denmark,2013-05-01,0.781638599
Denmark,2013-06-01,0.586682312
Denmark,2013-07-01,0.835712793
Denmark,2013-08-01,0.582675126
Denmark,2013-09-01,0.475042023
Denmark,2013-10-01,0.606943433
Denmark,2013-11-01,0.496360026
Denmark,2013-12-01,0.594247682
Denmark,2014-01-01,0.805801773
Denmark,2014-02-01,2.442210484
Denmark,2014-03-01,1.481569278
Denmark,2014-04-01,1.422118119
Denmark,2014-05-01,0.841065712
Denmark,2014-06-01,0.932730356
Denmark,2014-07-01,0.905250453
Denmark,2014-08-01,1.267008208
Denmark,2014-09-01,0.985179474
Denmark,2014-10-01,0.908854843
Denmark,2014-11-01,1.52738381
Denmark,2014-12-01,1.026272578
Denmark,2015-01-01,4.278513656
Denmark,2015-02-01,2.428571429
Denmark,2015-03-01,1.396148063
Denmark,2015-04-01,2.437275986
Denmark,2015-05-01,1.377615608
Denmark,2015-06-01,1.429268633
Denmark,2015-07-01,1.476410979
Denmark,2015-08-01,0.961956184
Denmark,2015-09-01,1.410783291
Denmark,2015-10-01,1.607624734
Denmark,2015-11-01,0.886795915
Denmark,2015-12-01,2.379312504
Denmark,2016-01-01,1.279069767
Denmark,2016-02-01,1.230937564
Denmark,2016-03-01,1.258178158
Denmark,2016-04-01,2.787167171
Denmark,2016-05-01,1.341737394
Denmark,2016-06-01,1.750892612
Denmark,2016-07-01,2.384252842
Denmark,2016-08-01,1.361826943
Denmark,2016-09-01,1.586042823
Denmark,2016-10-01,1.718567402
Denmark,2016-11-01,1.344758569
Denmark,2016-12-01,1.070140035
Denmark,2017-01-01,1.258178158
Denmark,2017-02-01,0.779238379
Denmark,2017-03-01,1.047090786
Denmark,2017-04-01,0.793166565
Denmark,2017-05-01,0.690838058
Denmark,2017-06-01,0.690167764
Denmark,2017-07-01,0.793608804
Denmark,2017-08-01,0.768615877
Denmark,2017-09-01,0.59493988
Denmark,2017-10-01,0.588796052
Denmark,2017-11-01,0.585720143
Denmark,2017-12-01,0.733094833
Denmark,2018-01-01,0.835940028
Denmark,2018-02-01,0.348938645
Denmark,2018-03-01,0.281114235
Denmark,2018-04-01,0.436633555
Denmark,2018-05-01,0.344431688
Denmark,2018-06-01,1.117659012
Denmark,2018-07-01,0.739535572
Denmark,2018-08-01,0.712976166
Denmark,2018-09-01,0.50129882
Denmark,2018-10-01,0.442151805
Denmark,2018-11-01,0.760687662
Denmark,2018-12-01,0.508491813
Denmark,2019-01-01,0.753834156
Denmark,2019-02-01,0.525946704
Denmark,2019-03-01,1.492318231
Denmark,2019-04-01,0.786975555
Denmark,2019-05-01,0.584023158
Denmark,2019-06-01,0.907770516
Denmark,2019-07-01,0.320615582
Denmark,2019-08-01,0.58177771
Denmark,2019-09-01,0.588506218
Denmark,2019-10-01,0.454108345
Denmark,2019-11-01,1.803597703
Denmark,2019-12-01,2.027337708
Denmark,2020-01-01,0.697999069
Denmark,2020-02-01,1.851686596
Denmark,2020-03-01,0.899234366
Denmark,2020-04-01,1.881016487
Denmark,2020-05-01,1.082151409
Denmark,2020-06-01,1.383567476
Denmark,2020-07-01,1.345498886
Denmark,2020-08-01,0.859442144
Denmark,2020-09-01,1.121076233
Denmark,2020-10-01,1.272318589
Denmark,2020-11-01,0.740946559
Denmark,2020-12-01,0.648179461
Denmark,2021-01-01,0.74351285
Denmark,2021-03-01,0.976028022
Denmark,2021-07-01,0.680331826
Denmark,2021-09-01,0.658960786
Denmark,2022-02-01,2.418041751
Denmark,2022-05-01,1.793777448
Denmark,2022-07-01,2.317293064
Denmark,2022-08-01,1.829340257
Denmark,2022-11-01,1.753113287
Denmark,2023-02-01,1.959823616
Denmark,2023-05-01,1.896633476
Denmark,2023-08-01,2.004953414
Denmark,2023-11-01,1.527370479
France,1996-01-01,0.337306049
France,1996-05-01,0.903954802
France,1996-07-01,0.667556742
France,1996-10-01,0.734304247
France,1997-01-01,1.027562863
France,1997-05-01,0.674184849
France,1997-07-01,0.735960145
France,1997-11-01,0.974447813
France,1998-01-01,1.394538059
France,1998-04-01,0.956284153
France,1998-07-01,1.704879483
France,1998-10-01,1.309609827
France,1998-12-01,1.441561322
France,1999-03-01,1.142501039
France,1999-06-01,0.71394574
France,1999-10-01,1.507279841
France,2000-01-01,0.285012716
France,2000-07-01,0.510660028
France,2000-08-01,0.315556958
France,2000-09-01,0.396573604
France,2000-10-01,1.417055045
France,2000-11-01,1.542959233
France,2000-12-01,0.969932105
France,2001-01-01,1.07717653
France,2001-02-01,0.911501492
France,2001-03-01,1.503759398
France,2001-04-01,1.298869983
France,2001-05-01,1.238006809
France,2001-06-01,0.85723192
France,2001-07-01,1.18519419
France,2001-08-01,1.106894371
France,2001-09-01,1.001849568
France,2001-10-01,0.743218135
France,2001-11-01,0.917992656
France,2001-12-01,0.647878199
France,2002-01-01,0.962058806
France,2002-02-01,0.464396285
France,2002-03-01,0.46889653
France,2002-04-01,1.305937663
France,2002-05-01,0.266409138
France,2002-06-01,0.0
France,2002-07-01,0.175024066
France,2002-08-01,0.0
France,2002-09-01,0.0
France,2002-10-01,0.934717371
France,2002-11-01,1.587616591
France,2002-12-01,1.253132832
France,2003-01-01,0.936524454
France,2003-02-01,1.68847615
France,2003-03-01,1.807114324
France,2003-04-01,1.308244725
France,2003-05-01,1.379310345
France,2003-06-01,1.054852321
France,2003-07-01,0.723763571
France,2003-08-01,0.873277702
France,2003-09-01,1.059097649
France,2003-10-01,0.515384219
France,2003-11-01,0.841750842
France,2003-12-01,0.820849579
France,2004-01-01,0.418585182
France,2004-02-01,0.854518265
France,2004-03-01,0.748342955
France,2004-04-01,0.55327221
France,2004-05-01,0.838222967
France,2004-06-01,1.15328161
France,2004-07-01,0.920277661
France,2004-08-01,1.331421549
France,2004-09-01,1.334154351
France,2004-10-01,1.613494683
France,2004-11-01,1.65871864
France,2004-12-01,1.996805112
France,2005-01-01,1.469025442
France,2005-02-01,1.775848461
France,2005-03-01,1.761942052
France,2005-04-01,1.218832707
France,2005-05-01,2.078814172
France,2005-06-01,1.80060652
France,2005-07-01,1.553760099
France,2005-08-01,2.1484375
France,2005-09-01,1.693480102
France,2005-10-01,2.078110569
France,2005-11-01,1.824817518
France,2005-12-01,1.698946653
France,2006-01-01,1.116071429
France,2006-02-01,1.618996222
France,2006-03-01,1.675780561
France,2006-04-01,0.740483993
France,2006-05-01,2.1957914
France,2006-06-01,2.219755827
France,2006-07-01,1.070022256
France,2006-08-01,1.904036558
France,2006-09-01,1.472211999
France,2006-10-01,1.055297594
France,2006-11-01,1.38683432
France,2006-12-01,1.320007543
France,2007-01-01,1.63841003
France,2007-02-01,0.857796416
France,2007-03-01,0.766577233
France,2007-04-01,1.248228864
France,2007-05-01,0.847617254
France,2007-06-01,0.857796416
France,2007-07-01,0.823836331
France,2007-08-01,0.951474786
France,2007-09-01,1.032702238
France,2007-10-01,1.451953537
France,2007-11-01,0.729739011
France,2007-12-01,0.873778696
France,2008-01-01,1.094091904
France,2008-02-01,1.007534607
France,2008-03-01,0.889320074
France,2008-04-01,0.788208402
France,2008-05-01,0.744112755
France,2008-06-01,0.591416019
France,2008-07-01,1.037344398
France,2008-08-01,1.020147921
France,2008-09-01,0.893084971
France,2008-10-01,1.278655585
France,2008-11-01,1.41857386
France,2008-12-01,1.432523217
France,2009-01-01,1.639194973
France,2009-02-01,1.524971407
France,2009-03-01,1.381707969
France,2009-04-01,0.563274502
France,2009-05-01,0.459939288
France,2009-06-01,0.649913345
France,2009-07-01,0.574850299
France,2009-08-01,0.450429093
France,2009-09-01,0.623351714
France,2009-10-01,0.520808674
France,2009-11-01,0.546863855
France,2009-12-01,0.622263194
France,2010-01-01,0.716941052
France,2010-02-01,0.576338678
France,2010-03-01,0.888145865
France,2010-04-01,0.563964488
France,2010-05-01,0.894548516
France,2010-06-01,0.965594349
France,2010-07-01,0.753844607
France,2010-08-01,0.958579285
France,2010-09-01,0.595885797
France,2010-10-01,0.784333569
France,2010-11-01,1.074993601
France,2010-12-01,0.8454767
France,2011-01-01,1.036295622
France,2011-02-01,0.692520776
France,2011-03-01,0.57820906
France,2011-04-01,0.554575246
France,2011-05-01,0.694168981
France,2011-06-01,0.523716894
France,2011-07-01,0.630167372
France,2011-08-01,0.752445448
France,2011-09-01,0.712635769
France,2011-10-01,0.653943034
France,2011-11-01,0.866336634
France,2011-12-01,0.93956323
France,2012-01-01,0.963962628
France,2012-02-01,0.692692098
France,2012-03-01,0.781604559
France,2012-04-01,0.978522682
France,2012-05-01,0.691988313
France,2012-06-01,1.577088065
France,2012-07-01,1.016401016
France,2012-08-01,1.550988755
France,2012-09-01,1.106413245
France,2012-10-01,1.559550193
France,2012-11-01,0.726714845
France,2012-12-01,0.973737721
France,2013-01-01,0.891689454
France,2013-02-01,0.77702822
France,2013-03-01,0.974886913
France,2013-04-01,0.547955559
France,2013-05-01,0.48101054
France,2013-06-01,0.814216936
France,2013-07-01,0.419603894
France,2013-08-01,0.516145016
France,2013-09-01,0.56909798
France,2013-10-01,0.665177935
France,2013-11-01,0.783738686
France,2013-12-01,1.44097543
France,2014-01-01,1.090491678
France,2014-02-01,1.68670375
France,2014-03-01,0.895778159
France,2014-04-01,0.767157371
France,2014-05-01,0.988497484
France,2014-06-01,0.80681477
France,2014-07-01,0.840960651
France,2014-08-01,0.791520407
France,2014-09-01,0.847457627
France,2014-10-01,0.888453172
France,2014-11-01,0.792487814
France,2014-12-01,0.62939652
France,2015-01-01,0.925716866
France,2015-02-01,2.766915074
France,2015-03-01,2.074493164
France,2015-04-01,1.199649333
France,2015-05-01,1.108776844
France,2015-06-01,0.969894475
France,2015-07-01,1.259401164
France,2015-08-01,0.908421311
France,2015-09-01,0.911225598
France,2015-10-01,0.87955298
France,2015-11-01,1.165778455
France,2015-12-01,1.800511953
France,2016-01-01,1.302348297
France,2016-02-01,1.62194563
France,2016-03-01,1.145089586
France,2016-04-01,1.842285193
France,2016-05-01,1.026775136
France,2016-06-01,1.03694415
France,2016-07-01,2.131446072
France,2016-08-01,1.231021748
France,2016-09-01,0.74884553
France,2016-10-01,0.675205631
France,2016-11-01,0.793263363
France,2016-12-01,0.713954924
France,2017-01-01,0.893694982
France,2017-02-01,1.516535125
France,2017-03-01,0.900669068
France,2017-04-01,1.036032872
France,2017-05-01,0.985520431
France,2017-06-01,0.823753387
France,2017-07-01,0.883392226
France,2017-08-01,0.940188038
France,2017-09-01,0.717972601
France,2017-10-01,1.437172266
France,2017-11-01,0.874941671
France,2017-12-01,1.238869532
France,2018-01-01,1.033811725
France,2018-02-01,0.721114224
France,2018-03-01,0.772880869
France,2018-04-01,0.668328456
France,2018-05-01,0.586284975
France,2018-06-01,0.84529111
France,2018-07-01,0.777328655
France,2018-08-01,1.208511373
France,2018-09-01,0.67114094
France,2018-10-01,0.793126239
France,2018-11-01,0.63756535
France,2018-12-01,1.043796864
France,2019-01-01,1.107223526
France,2019-02-01,0.946740794
France,2019-03-01,1.520381328
France,2019-04-01,0.95351104
France,2019-05-01,1.139766683
France,2019-06-01,1.229807884
France,2019-07-01,1.001780944
France,2019-08-01,0.784054801
France,2019-09-01,0.65996764
France,2019-10-01,2.196137827
France,2019-11-01,0.464910339
France,2019-12-01,1.791012374
France,2020-01-01,0.63597571
France,2020-02-01,2.239271686
France,2020-03-01,0.937769032
France,2020-04-01,2.694420964
France,2020-05-01,1.653457229
France,2020-06-01,1.591115729
France,2020-07-01,1.196967682
France,2020-08-01,0.944791324
France,2020-09-01,0.930271306
France,2020-10-01,1.226553385
France,2020-11-01,0.748166991
France,2020-12-01,0.657700023
France,2021-01-01,0.840658054
France,2021-02-01,0.726310602
France,2021-03-01,0.498046127
France,2021-04-01,0.86422324
France,2021-05-01,0.838135149
France,2021-06-01,0.73024055
France,2021-07-01,0.541577693
France,2021-08-01,0.795912604
France,2021-09-01,0.892076901
France,2021-10-01,0.997059179
France,2021-11-01,2.260178387
France,2021-12-01,1.106757201
France,2022-01-01,0.882807327
France,2022-02-01,1.642822917
France,2022-03-01,2.533313537
France,2022-04-01,1.439706823
France,2022-05-01,1.09712006
France,2022-06-01,2.087403599
France,2022-07-01,1.080041777
France,2022-08-01,2.067100066
France,2022-09-01,1.955930442
France,2022-10-01,2.626970228
France,2022-11-01,2.275113756
France,2022-12-01,1.807790996
France,2023-01-01,1.945295921
France,2023-02-01,1.710445938
France,2023-03-01,1.656848306
France,2023-04-01,1.993957704
France,2023-05-01,1.437642267
France,2023-06-01,1.561749159
France,2023-07-01,1.707489402
France,2023-08-01,1.380883766
France,2023-09-01,1.386043148
France,2023-10-01,1.305637982
France,2023-11-01,1.196172249
Germany,1996-03-01,0.442624765
Germany,1996-06-01,0.889679715
Germany,1996-09-01,0.629089079
Germany,1996-12-01,0.320020481
Germany,1997-03-01,1.307500297
Germany,1997-06-01,0.181642044
Germany,1997-09-01,1.417072894
Germany,1997-11-01,0.433221933
Germany,1998-03-01,0.834426034
Germany,1998-05-01,1.364113326
Germany,1998-08-01,1.433486239
Germany,1998-10-01,1.431904964
Germany,1999-01-01,2.153316107
Germany,1999-04-01,2.097902098
Germany,1999-07-01,0.918014265
Germany,1999-10-01,1.156069364
Germany,2000-01-01,0.64888248
Germany,2000-05-01,0.56630972
Germany,2000-06-01,0.833611204
Germany,2000-07-01,0.817251924
Germany,2000-08-01,1.064735945
Germany,2000-09-01,2.944785276
Germany,2000-10-01,1.359355277
Germany,2000-11-01,1.595744681
Germany,2000-12-01,1.002004008
Germany,2001-01-01,0.495750708
Germany,2001-02-01,0.849473327
Germany,2001-03-01,0.953536755
Germany,2001-04-01,0.667490729
Germany,2001-05-01,0.932994063
Germany,2001-06-01,0.928897146
Germany,2001-07-01,0.79375295
Germany,2001-08-01,1.250416806
Germany,2001-09-01,0.927643785
Germany,2001-10-01,0.347785764
Germany,2001-11-01,1.003344482
Germany,2001-12-01,0.432002765
Germany,2002-01-01,0.652254939
Germany,2002-02-01,0.656706616
Germany,2002-03-01,0.393205411
Germany,2002-04-01,0.632757362
Germany,2002-05-01,0.210135537
Germany,2002-06-01,0.0
Germany,2002-07-01,0.032345711
Germany,2002-08-01,0.0
Germany,2002-09-01,0.0
Germany,2002-10-01,1.342281879
Germany,2002-11-01,1.182732111
Germany,2002-12-01,1.3502285
Germany,2003-01-01,0.956892015
Germany,2003-02-01,1.129827445
Germany,2003-03-01,0.956571647
Germany,2003-04-01,0.854108957
Germany,2003-05-01,0.814166497
Germany,2003-06-01,0.064314196
Germany,2003-07-01,0.774443369
Germany,2003-08-01,1.273614944
Germany,2003-09-01,0.638297872
Germany,2003-10-01,0.551493117
Germany,2003-11-01,0.518242123
Germany,2003-12-01,0.209292591
Germany,2004-01-01,0.634949431
Germany,2004-02-01,0.312174818
Germany,2004-03-01,0.214408233
Germany,2004-04-01,0.418721504
Germany,2004-05-01,0.749304218
Germany,2004-06-01,1.082719792
Germany,2004-07-01,0.439834329
Germany,2004-08-01,0.959897611
Germany,2004-09-01,1.2864494
Germany,2004-10-01,1.390773406
Germany,2004-11-01,1.214128035
Germany,2004-12-01,1.017764619
Germany,2005-01-01,1.268955016
Germany,2005-02-01,1.414609053
Germany,2005-03-01,1.052853232
Germany,2005-04-01,1.252276867
Germany,2005-05-01,1.033271337
Germany,2005-06-01,0.534644996
Germany,2005-07-01,0.936838924
Germany,2005-08-01,0.720312822
Germany,2005-09-01,0.970359915
Germany,2005-10-01,1.197461382
Germany,2005-11-01,2.166207168
Germany,2005-12-01,1.656784095
Germany,2006-01-01,0.923062722
Germany,2006-02-01,1.140951378
Germany,2006-03-01,1.28252107
Germany,2006-04-01,0.898903338
Germany,2006-05-01,0.780183343
Germany,2006-06-01,1.26705653
Germany,2006-07-01,1.040861238
Germany,2006-08-01,1.6390084
Germany,2006-09-01,1.900760304
Germany,2006-10-01,0.943396226
Germany,2006-11-01,1.492834395
Germany,2006-12-01,1.277766857
Germany,2007-01-01,0.9624296
Germany,2007-02-01,1.191895113
Germany,2007-03-01,1.10330993
Germany,2007-04-01,0.793021412
Germany,2007-05-01,0.89534421
Germany,2007-06-01,0.79633685
Germany,2007-07-01,1.114594218
Germany,2007-08-01,0.791452315
Germany,2007-09-01,1.566477384
Germany,2007-10-01,1.078219957
Germany,2007-11-01,0.700525394
Germany,2007-12-01,0.580360597
Germany,2008-01-01,0.850471625
Germany,2008-02-01,0.602651667
Germany,2008-03-01,0.672043011
Germany,2008-04-01,0.869496482
Germany,2008-05-01,0.93482906
Germany,2008-06-01,0.677290837
Germany,2008-07-01,0.898105813
Germany,2008-08-01,0.451226516
Germany,2008-09-01,0.315581854
Germany,2008-10-01,1.364556739
Germany,2008-11-01,2.502120441
Germany,2008-12-01,1.663242344
Germany,2009-01-01,1.269257703
Germany,2009-02-01,1.455728721
Germany,2009-03-01,1.648022373
Germany,2009-04-01,0.901427667
Germany,2009-05-01,0.626001603
Germany,2009-06-01,0.876424189
Germany,2009-07-01,0.978473581
Germany,2009-08-01,0.760186499
Germany,2009-09-01,0.465260546
Germany,2009-10-01,0.587754268
Germany,2009-11-01,0.352609309
Germany,2009-12-01,0.457224141
